"subject","activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyAccMag-mean()","fBodyBodyAccJerkMag-mean()","fBodyBodyGyroMag-mean()","fBodyBodyGyroJerkMag-mean()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
21,"LAYING",0.271325472455556,-0.0184233048415556,-0.103253832233333,-0.174349174822222,0.599992678,0.788251027111111,0.0820150201077778,0.0119943671007778,-0.0139053438591111,-0.0305126188777778,-0.113800486377778,0.0980906517,-0.0964118375066667,-0.0346275066055556,-0.0601398663555556,-0.952596583222222,-0.952596583222222,-0.982800330555556,-0.949278890222222,-0.985915906888889,-0.968234375555556,-0.960069247,-0.961772190555556,-0.984188841222222,-0.972039417111111,-0.981630805333333,-0.973410473,-0.964968005222222,-0.980811216111111,-0.953769071222222,-0.978444123888889,-0.962349012888889,-0.982993315111111,0.271325472455556,-0.0184233048415556,-0.103253832233333,-0.174349174822222,0.599992678,0.788251027111111,0.0820150201077778,0.0119943671007778,-0.0139053438591111,-0.0305126188777778,-0.113800486377778,0.0980906517,-0.0964118375066667,-0.0346275066055556,-0.0601398663555556,-0.952596583222222,-0.952596583222222,-0.982800330555556,-0.949278890222222,-0.985915906888889,-0.968234375555556,-0.960069247,-0.961772190555556,-0.984188841222222,-0.972039417111111,-0.981630805333333,-0.973410473,-0.964968005222222,-0.980811216111111,-0.953769071222222,-0.978444123888889,-0.962349012888889,-0.982993315111111
22,"LAYING",0.279959721194444,-0.0142629864502778,-0.110800924652778,-0.418494577083333,0.632484075694444,0.771903907083333,0.0752202242222222,0.00459834754236111,-0.00467438744166667,-0.0208311371125,-0.09257231175,0.145003879319444,-0.100203934722222,-0.037608730565,-0.0702723568194445,-0.934993799305556,-0.934993799305556,-0.971169779305556,-0.926616373333333,-0.981716936388889,-0.953758542777778,-0.925524703472222,-0.954219235555556,-0.969570326944444,-0.954833264305556,-0.970918941666667,-0.95336692,-0.964698258611111,-0.942570240416667,-0.929818990972222,-0.962654791527778,-0.946055840972222,-0.976638980972222,0.279959721194444,-0.0142629864502778,-0.110800924652778,-0.418494577083333,0.632484075694444,0.771903907083333,0.0752202242222222,0.00459834754236111,-0.00467438744166667,-0.0208311371125,-0.09257231175,0.145003879319444,-0.100203934722222,-0.037608730565,-0.0702723568194445,-0.934993799305556,-0.934993799305556,-0.971169779305556,-0.926616373333333,-0.981716936388889,-0.953758542777778,-0.925524703472222,-0.954219235555556,-0.969570326944444,-0.954833264305556,-0.970918941666667,-0.95336692,-0.964698258611111,-0.942570240416667,-0.929818990972222,-0.962654791527778,-0.946055840972222,-0.976638980972222
23,"LAYING",0.274038007986111,-0.0216553835833333,-0.104256776291667,-0.391564962777778,0.438434067361111,0.918782825277778,0.0831787608333333,0.01535144005125,-0.00628235060277778,-0.0113399724663889,-0.105052917,0.111078594708333,-0.102024922819444,-0.0372449750569444,-0.0621991626111111,-0.962959196805556,-0.962959196805556,-0.987010197361111,-0.949418000972222,-0.984557478611111,-0.970037238333333,-0.982072295833333,-0.977515213888889,-0.986204659166667,-0.988230264166667,-0.982415511805556,-0.979676078055556,-0.96846913625,-0.984238807777778,-0.967747053194444,-0.985905703888889,-0.966239347916667,-0.981846854305556,0.274038007986111,-0.0216553835833333,-0.104256776291667,-0.391564962777778,0.438434067361111,0.918782825277778,0.0831787608333333,0.01535144005125,-0.00628235060277778,-0.0113399724663889,-0.105052917,0.111078594708333,-0.102024922819444,-0.0372449750569444,-0.0621991626111111,-0.962959196805556,-0.962959196805556,-0.987010197361111,-0.949418000972222,-0.984557478611111,-0.970037238333333,-0.982072295833333,-0.977515213888889,-0.986204659166667,-0.988230264166667,-0.982415511805556,-0.979676078055556,-0.96846913625,-0.984238807777778,-0.967747053194444,-0.985905703888889,-0.966239347916667,-0.981846854305556
24,"LAYING",0.272850494930556,-0.0173555210111111,-0.107236237236111,-0.359292534027778,0.738430699305556,0.683839909722222,0.08072123275,0.0119819524179167,-0.00589225849902778,-0.0143679929444444,-0.0955538053611111,0.111730746333333,-0.102813809652778,-0.0382323710416667,-0.0624116966805556,-0.9718540425,-0.9718540425,-0.985529270555556,-0.953791512638889,-0.982780873888889,-0.975893687083333,-0.980830362083333,-0.976634815694444,-0.985998546805556,-0.982140613888889,-0.981549689583333,-0.976570564027778,-0.966111980277778,-0.981093036111111,-0.973171068055556,-0.983108084305556,-0.964001383472222,-0.978596740694444,-0.967984021111111,-0.983126461944444,-0.973566958888889,-0.960412164305556,-0.993454358055556,-0.979239668194444,-0.98636543375,-0.982430495,-0.983087366805556,-0.982651720138889,-0.960299550972222,-0.98170136125,-0.979865720555556,-0.978091312777778,-0.992381595972222,-0.969354834166667,-0.969354834166667,-0.983605927361111,-0.957829934722222,-0.978659102222222,-0.965167081805556,-0.984571808472222,-0.973057781805556,-0.988140517777778,-0.984124532361111,-0.983185637916667,-0.984713284166667,-0.95779294875,-0.983602745694445,-0.971063024027778,-0.98328511625,-0.961369084583333,-0.980096981111111
25,"LAYING",0.250791828613699,-0.0188943663671233,-0.100428830260274,-0.461102531369863,0.620658919917808,0.526353818315068,0.0879071687671233,0.0284619311524658,-0.0307179435315068,0.00372723459589041,-0.0716401726150685,0.139718671465753,-0.101646999342466,-0.0426718870280822,-0.0596922147205479,-0.56047777609589,-0.56047777609589,-0.962161355890411,-0.809688545342466,-0.969783262465753,-0.929147371232877,-0.78494581909589,-0.816197953561644,-0.972859085753425,-0.946802003561644,-0.962632674520548,-0.890517539315068,-0.946259639315069,-0.924536860547945,-0.774481943616438,-0.96008314739726,-0.910126993561644,-0.96825160890411,0.250791828613699,-0.0188943663671233,-0.100428830260274,-0.461102531369863,0.620658919917808,0.526353818315068,0.0879071687671233,0.0284619311524658,-0.0307179435315068,0.00372723459589041,-0.0716401726150685,0.139718671465753,-0.101646999342466,-0.0426718870280822,-0.0596922147205479,-0.56047777609589,-0.56047777609589,-0.962161355890411,-0.809688545342466,-0.969783262465753,-0.929147371232877,-0.78494581909589,-0.816197953561644,-0.972859085753425,-0.946802003561644,-0.962632674520548,-0.890517539315068,-0.946259639315069,-0.924536860547945,-0.774481943616438,-0.96008314739726,-0.910126993561644,-0.96825160890411
26,"LAYING",0.271645864540789,-0.0191895728026316,-0.105002540289474,-0.621309715263158,0.803015011578947,0.614523405921053,0.0866502529210526,0.0124420033513158,-0.00614755098663158,-0.0170656239526316,-0.0903229228815789,0.152436344328947,-0.100368640868421,-0.0396682720394737,-0.0711533355789474,-0.976785042368421,-0.976785042368421,-0.989970604210526,-0.951863594736842,-0.99219798,-0.973262289210526,-0.983664034342105,-0.984923123552632,-0.989224043947368,-0.987115080789474,-0.987308252236842,-0.988386324868421,-0.983127999342105,-0.970171219605263,-0.969269114078947,-0.989138184473684,-0.974305179605263,-0.990430914078947,0.271645864540789,-0.0191895728026316,-0.105002540289474,-0.621309715263158,0.803015011578947,0.614523405921053,0.0866502529210526,0.0124420033513158,-0.00614755098663158,-0.0170656239526316,-0.0903229228815789,0.152436344328947,-0.100368640868421,-0.0396682720394737,-0.0711533355789474,-0.976785042368421,-0.976785042368421,-0.989970604210526,-0.951863594736842,-0.99219798,-0.973262289210526,-0.983664034342105,-0.984923123552632,-0.989224043947368,-0.987115080789474,-0.987308252236842,-0.988386324868421,-0.983127999342105,-0.970171219605263,-0.969269114078947,-0.989138184473684,-0.974305179605263,-0.990430914078947
27,"LAYING",0.274102492432432,-0.0179867611216216,-0.107699732837838,-0.530434604864865,0.567879494054054,0.84539238027027,0.0766268551324324,0.0126491088851351,-0.000685549292837838,-0.0195427328781081,-0.0957839566891892,0.118738360783784,-0.101147695256757,-0.0362186160902703,-0.0642797849864865,-0.982091652162162,-0.982091652162162,-0.988372773648649,-0.966917594459459,-0.994355043783784,-0.980631846891892,-0.982915951891892,-0.987356589864865,-0.986679572567568,-0.985257277297297,-0.988033129054054,-0.987028539054054,-0.986795837297297,-0.979202019189189,-0.981389017702703,-0.988098902567568,-0.979890667972973,-0.993563778648649,0.274102492432432,-0.0179867611216216,-0.107699732837838,-0.530434604864865,0.567879494054054,0.84539238027027,0.0766268551324324,0.0126491088851351,-0.000685549292837838,-0.0195427328781081,-0.0957839566891892,0.118738360783784,-0.101147695256757,-0.0362186160902703,-0.0642797849864865,-0.982091652162162,-0.982091652162162,-0.988372773648649,-0.966917594459459,-0.994355043783784,-0.980631846891892,-0.982915951891892,-0.987356589864865,-0.986679572567568,-0.985257277297297,-0.988033129054054,-0.987028539054054,-0.986795837297297,-0.979202019189189,-0.981389017702703,-0.988098902567568,-0.979890667972973,-0.993563778648649
28,"LAYING",0.2759134825,-0.0167537858225,-0.1083448529625,-0.490334541875,0.1440732745,0.0157570025,0.0780770644,0.005939923320625,0.006009719386425,-0.017367705735,-0.097448733725,0.09357912315,-0.1045116270375,-0.03560100499625,-0.05345019146375,-0.95811223025,-0.95811223025,-0.978455341875,-0.93710692125,-0.978220270625,-0.9739308675,-0.958436369,-0.961115672375,-0.980013419,-0.978094827375,-0.970251565375,-0.946804234625,-0.9658244555,-0.961164844875,-0.961035587625,-0.9734362485,-0.944218369375,-0.971830582375,0.2759134825,-0.0167537858225,-0.1083448529625,-0.490334541875,0.1440732745,0.0157570025,0.0780770644,0.005939923320625,0.006009719386425,-0.017367705735,-0.097448733725,0.09357912315,-0.1045116270375,-0.03560100499625,-0.05345019146375,-0.95811223025,-0.95811223025,-0.978455341875,-0.93710692125,-0.978220270625,-0.9739308675,-0.958436369,-0.961115672375,-0.980013419,-0.978094827375,-0.970251565375,-0.946804234625,-0.9658244555,-0.961164844875,-0.961035587625,-0.9734362485,-0.944218369375,-0.971830582375
29,"LAYING",0.287295196811594,-0.0171965484202899,-0.109462068173913,-0.346789842753623,0.807535373478261,0.590452224057971,0.0718861195971014,0.0116912059556522,0.00241542784130435,-0.0258281004782609,-0.0761814357028986,0.127411971652174,-0.0995339880724638,-0.0386768295072464,-0.0674469666086956,-0.986493196666667,-0.986493196666667,-0.992725367826087,-0.971923623043478,-0.997322526811594,-0.986626999275362,-0.989034304057971,-0.989473926666667,-0.992153982028986,-0.989398823913043,-0.992018447826087,-0.99312260884058,-0.993696336521739,-0.976184322608696,-0.986800645362319,-0.993998275797101,-0.98400134173913,-0.997617389275362,0.287295196811594,-0.0171965484202899,-0.109462068173913,-0.346789842753623,0.807535373478261,0.590452224057971,0.0718861195971014,0.0116912059556522,0.00241542784130435,-0.0258281004782609,-0.0761814357028986,0.127411971652174,-0.0995339880724638,-0.0386768295072464,-0.0674469666086956,-0.986493196666667,-0.986493196666667,-0.992725367826087,-0.971923623043478,-0.997322526811594,-0.986626999275362,-0.989034304057971,-0.989473926666667,-0.992153982028986,-0.989398823913043,-0.992018447826087,-0.99312260884058,-0.993696336521739,-0.976184322608696,-0.986800645362319,-0.993998275797101,-0.98400134173913,-0.997617389275362
30,"LAYING",0.281033900571429,-0.0194494098614286,-0.1036581505,-0.344737755285714,0.732661247714286,0.681459210714286,0.0752196666428571,0.0107680190087143,-0.000374189681428571,-0.0267812218571429,-0.0761476351714286,0.0938472163142857,-0.102277358585714,-0.0384875867528571,-0.0595736770285714,-0.969829984285714,-0.969829984285714,-0.97923282,-0.962284921142857,-0.985086413428571,-0.974789999285714,-0.959974274571429,-0.970321991714286,-0.976887901571429,-0.971696279857143,-0.975632420428571,-0.971789052714286,-0.968170332428571,-0.967577361142857,-0.962840820428571,-0.969949269571429,-0.962001199,-0.977821335571429,0.281033900571429,-0.0194494098614286,-0.1036581505,-0.344737755285714,0.732661247714286,0.681459210714286,0.0752196666428571,0.0107680190087143,-0.000374189681428571,-0.0267812218571429,-0.0761476351714286,0.0938472163142857,-0.102277358585714,-0.0384875867528571,-0.0595736770285714,-0.969829984285714,-0.969829984285714,-0.97923282,-0.962284921142857,-0.985086413428571,-0.974789999285714,-0.959974274571429,-0.970321991714286,-0.976887901571429,-0.971696279857143,-0.975632420428571,-0.971789052714286,-0.968170332428571,-0.967577361142857,-0.962840820428571,-0.969949269571429,-0.962001199,-0.977821335571429
1,"SITTING",0.261237565425532,-0.00130828765170213,-0.104544182255319,0.831509933404255,0.204411592680851,0.332043702765957,0.0774825199574468,-0.000619102785106384,-0.00336779235021277,-0.045350056512766,-0.0919241549361702,0.0629313811914894,-0.0936793807234043,-0.0402118124255319,-0.046702627,-0.948536786170213,-0.948536786170213,-0.987364195531915,-0.93089249,-0.991976341276596,-0.979641238723404,-0.944084550425532,-0.959184889148936,-0.986597022553191,-0.981579467021277,-0.986053092340425,-0.976161464042553,-0.975838585319149,-0.951315544468085,-0.947782922553192,-0.985262126808511,-0.958435589361702,-0.989797547234043,0.261237565425532,-0.00130828765170213,-0.104544182255319,0.831509933404255,0.204411592680851,0.332043702765957,0.0774825199574468,-0.000619102785106384,-0.00336779235021277,-0.045350056512766,-0.0919241549361702,0.0629313811914894,-0.0936793807234043,-0.0402118124255319,-0.046702627,-0.948536786170213,-0.948536786170213,-0.987364195531915,-0.93089249,-0.991976341276596,-0.979641238723404,-0.944084550425532,-0.959184889148936,-0.986597022553191,-0.981579467021277,-0.986053092340425,-0.976161464042553,-0.975838585319149,-0.951315544468085,-0.947782922553192,-0.985262126808511,-0.958435589361702,-0.989797547234043
2,"SITTING",0.27708735173913,-0.0156879937282609,-0.109218272456522,0.940477273043478,-0.105630024498783,0.19872676876087,0.0722564387173913,0.0116954511323913,0.00760546929869565,-0.0454706620434783,-0.0599286797043478,0.0412277462173913,-0.0936328412826087,-0.0415602029130435,-0.04358509665,-0.967893623913043,-0.967893623913043,-0.986774713043478,-0.946035087173913,-0.991081493913043,-0.985803840652174,-0.957343498478261,-0.970162172608696,-0.987848793695652,-0.977139702826087,-0.985129050217391,-0.982621389565217,-0.982100923695652,-0.959814822391304,-0.96127374826087,-0.983874698913043,-0.971840596086956,-0.989861950869565,-0.986822279565217,-0.950704499130435,-0.95982817173913,-0.979988760869565,-0.956750273043478,-0.954415873043478,-0.988055854130435,-0.977983955434783,-0.98751821173913,-0.985742027826087,-0.978919526956522,-0.959803708695652,-0.989709023043478,-0.990889614782609,-0.985542325652174,-0.953081444130435,-0.953081444130435,-0.984475868043478,-0.961313624130435,-0.989594919565217,-0.98736209,-0.950073754130435,-0.956862864130435,-0.989459107391304,-0.980804228478261,-0.988570804130435,-0.986808501521739,-0.977356188695652,-0.963522659782609,-0.955575602173913,-0.984124185869565,-0.961385745217391,-0.989632908913043
3,"SITTING",0.257197599134615,-0.00350299841730769,-0.0983579203269231,0.901098984615385,0.127303379245962,0.139020582461538,0.0726098418653846,0.00272529134230769,-0.00423348373557692,-0.0385365204807692,-0.07524100275,0.0940113975530769,-0.103605889057692,-0.0360909881807692,-0.0590079966686538,-0.895383350192308,-0.895383350192308,-0.969080752884615,-0.919354372307692,-0.977998051923077,-0.970154440961538,-0.891907751346154,-0.917987925384615,-0.974950363461538,-0.954170151346154,-0.970845669423077,-0.957550637692308,-0.95617355,-0.934967958846154,-0.904185725576923,-0.965888891730769,-0.946664943653846,-0.977898105576923,0.257197599134615,-0.00350299841730769,-0.0983579203269231,0.901098984615385,0.127303379245962,0.139020582461538,0.0726098418653846,0.00272529134230769,-0.00423348373557692,-0.0385365204807692,-0.07524100275,0.0940113975530769,-0.103605889057692,-0.0360909881807692,-0.0590079966686538,-0.895383350192308,-0.895383350192308,-0.969080752884615,-0.919354372307692,-0.977998051923077,-0.970154440961538,-0.891907751346154,-0.917987925384615,-0.974950363461538,-0.954170151346154,-0.970845669423077,-0.957550637692308,-0.95617355,-0.934967958846154,-0.904185725576923,-0.965888891730769,-0.946664943653846,-0.977898105576923
4,"SITTING",0.27153827992,-0.007163065158,-0.10587459588,0.8693030064,0.211622539936894,0.11012048108,0.0784500239,-0.0108582171094,-0.0121499951596,-0.04944351156,-0.08943006108,0.10115033478,-0.09694948424,-0.041848389996,-0.0489964351672,-0.93569482,-0.93569482,-0.9701322836,-0.9260633138,-0.9804904618,-0.9774624984,-0.9057829318,-0.9517837432,-0.9768457126,-0.9442983908,-0.9751549056,-0.9605896358,-0.9675836478,-0.9337768922,-0.929002095,-0.9625007338,-0.9487697524,-0.9765477634,-0.980309931,-0.89022398108,-0.9322030066,-0.9814052948,-0.93272710386,-0.9509492546,-0.9767421962,-0.9445961056,-0.9790387658,-0.9701317904,-0.9584681204,-0.9279722294,-0.9698997312,-0.984441358,-0.9688048316,-0.9144078448,-0.9144078448,-0.9625491104,-0.928898293,-0.9758066902,-0.9819081892,-0.8894673494,-0.9269993168,-0.9787769122,-0.949293158,-0.9816994482,-0.973333107,-0.954120419,-0.9328683544,-0.9198157096,-0.9615845194,-0.9288505544,-0.9762617538
5,"SITTING",0.273694139545455,-0.00990083527045455,-0.108540300265909,0.880731443863636,0.168445524,0.143006857611364,0.0749577410909091,-0.00278773346136363,0.00338609594827273,-0.0422355209795455,-0.0835484079545455,0.0823934451590909,-0.0889747665681818,-0.0454702982386364,-0.0487714733568182,-0.9379783225,-0.9379783225,-0.969320155681818,-0.934301646590909,-0.973848287045455,-0.977450812045455,-0.921434735681818,-0.946064216818182,-0.976024951136364,-0.954237489772727,-0.969501330681818,-0.957117251818182,-0.955460359318182,-0.938003425909091,-0.936290604545455,-0.964440302272727,-0.944760322045455,-0.971598370227273,0.273694139545455,-0.00990083527045455,-0.108540300265909,0.880731443863636,0.168445524,0.143006857611364,0.0749577410909091,-0.00278773346136363,0.00338609594827273,-0.0422355209795455,-0.0835484079545455,0.0823934451590909,-0.0889747665681818,-0.0454702982386364,-0.0487714733568182,-0.9379783225,-0.9379783225,-0.969320155681818,-0.934301646590909,-0.973848287045455,-0.977450812045455,-0.921434735681818,-0.946064216818182,-0.976024951136364,-0.954237489772727,-0.969501330681818,-0.957117251818182,-0.955460359318182,-0.938003425909091,-0.936290604545455,-0.964440302272727,-0.944760322045455,-0.971598370227273
6,"SITTING",0.276778487454545,-0.0145911615290909,-0.110127728709091,0.933692934909091,0.0682628663363636,0.0695219657167273,0.0754721635223636,2.55649800000023e-06,0.00623727782090909,-0.0372442282830909,-0.0899083302550909,0.0854346006181818,-0.0936693524363636,-0.0333986700025455,-0.0465504310978182,-0.949543531272727,-0.949543531272727,-0.962733502,-0.932703812181818,-0.962929227818182,-0.975351454727273,-0.928264365454545,-0.935798115272727,-0.971037479818182,-0.947070821272727,-0.954199785636364,-0.939671400545455,-0.943857393090909,-0.934764895454545,-0.935750391272727,-0.948348653636364,-0.929725679272727,-0.952034566,0.276778487454545,-0.0145911615290909,-0.110127728709091,0.933692934909091,0.0682628663363636,0.0695219657167273,0.0754721635223636,2.55649800000023e-06,0.00623727782090909,-0.0372442282830909,-0.0899083302550909,0.0854346006181818,-0.0936693524363636,-0.0333986700025455,-0.0465504310978182,-0.949543531272727,-0.949543531272727,-0.962733502,-0.932703812181818,-0.962929227818182,-0.975351454727273,-0.928264365454545,-0.935798115272727,-0.971037479818182,-0.947070821272727,-0.954199785636364,-0.939671400545455,-0.943857393090909,-0.934764895454545,-0.935750391272727,-0.948348653636364,-0.929725679272727,-0.952034566
